,Page_URL,Hotel,Category,Rating,Address,Contact,Price,Amenities,Image_URL,Location
164,"https://www.google.com/maps/place/The+Cakra+Hotel/@-8.655401,115.1804932,14z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Timur,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd23f8bf7a7f7e5:0x36be4d1c23b1246e!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.641826!4d115.25468!15sCixob3RlbCBpbiBEZW5wYXNhciBUaW11ciwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F1tds8_hk?hl=en&entry=ttu",The Cakra Hotel,3-star hotel,4.5,"
Jl. Bypass Ngurah Rai No.28, Kesiman Kertalangu, Kec. Denpasar Tim., Kota Denpasar, Bali 80237","
(0361) 462673",Rp 121.117, Free Wi-Fi Free breakfast,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFv5Mw9V_jeOLEFfCyTJjqgJRhBfVwp_SA7UazKThe7MDTDLNFzt2D4kzd90Po2a81CNS89FYImsMGWhzMkVmQloAX3nSXWTomd7zq8398Y4i22epO_CKE5SVWUbZkMO1xME3G9RnAg8a5hFZPf9UV0lVHDUtpb8sFPLhN4jVFs-0RCH4XBkHWT=w408-h272-k-no,Denpasar Timur
165,"https://www.google.com/maps/place/POP!+Hotel+Denpasar+-+Bali/@-8.655401,115.1804932,14z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Timur,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd23ed572451f27:0x5bf8d5c7302129e!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.644811!4d115.2076103!15sCixob3RlbCBpbiBEZW5wYXNhciBUaW11ciwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F11bv2b5p3c?hl=en&entry=ttu",POP! Hotel Denpasar - Bali,2-star hotel,4.1,"
Cokroaminoto St No.23 - 25, Pemecutan Kaja, Denpasar Utara, Denpasar City, Bali 80118","
(0361) 8495050",Rp 236.007, Free Wi-Fi Free breakfast Free parking Indoor pool Air-conditioned Laundry service Pet-friendly Kid-friendly Restaurant Airport shuttle Fitness center,https://lh5.googleusercontent.com/p/AF1QipP3F0BaJ4g7V0-xFaClgJVxWe1TIJwsYFDPR33p=w408-h271-k-no,Denpasar Timur
166,"https://www.google.com/maps/place/Puri+Nusa+Indah+Hotel/@-8.655401,115.1804932,14z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Timur,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd240802dda61ed:0xe1f0e6052ff4116f!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.650942!4d115.250048!15sCixob3RlbCBpbiBEZW5wYXNhciBUaW11ciwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F1tgs83bt?hl=en&entry=ttu",Puri Nusa Indah Hotel,4-star hotel,4.2,"
Jl. Waribang No.99, Kesiman Petilan, Kec. Denpasar Tim., Kota Denpasar, Bali 80237","
0811-3900-4999",Rp 217.091, Wi-Fi Breakfast Free parking Accessible Outdoor pool Air-conditioned Laundry service Pet-friendly Kid-friendly Restaurant Airport shuttle Fitness center,https://lh5.googleusercontent.com/p/AF1QipMlYJJeGXzTSx02tWCfODx89YN1q0QRoMD5x_Xe=w408-h271-k-no,Denpasar Timur
167,"https://www.google.com/maps/place/MAHANA+Apartment/@-8.655401,115.1804932,14z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Timur,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd240931da2287d:0x9cf937dca2bc1bef!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.6680986!4d115.221332!15sCixob3RlbCBpbiBEZW5wYXNhciBUaW11ciwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F11c2qf3ksp?hl=en&entry=ttu",MAHANA Apartment,3-star hotel,4.4,"
Jl. Letda Tantular No.7, Dangin Puri Klod, Kec. Denpasar Tim., Kota Denpasar, Bali 80232","
0898-4506-660",Rp 480.165, Free Wi-Fi Breakfast Free parking Outdoor pool Air-conditioned Laundry service Pet-friendly Kid-friendly Restaurant Kitchens in some rooms Airport shuttle Fitness center,https://lh5.googleusercontent.com/p/AF1QipO8Mwx0B0586HivUXYdiBjYXvMIU0A0GAmFjW0R=w426-h240-k-no,Denpasar Timur
168,"https://www.google.com/maps/place/Omatha+Village/@-8.655401,115.1804932,14z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Timur,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd2407e5798151b:0xce47937e05b83e7b!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.6513094!4d115.2391008!15sCixob3RlbCBpbiBEZW5wYXNhciBUaW11ciwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBDmluZG9vcl9sb2RnaW5n4AEA!16s%2Fg%2F11b6d5hw7_?hl=en&entry=ttu",Omatha Village,3-star hotel,4.4,"
Jl. Kembang Matahari I No.110b, Sumerta, Kec. Denpasar Tim., Kota Denpasar, Bali 80236","
0813-3887-8659",Rp 337.118, Free Wi-Fi Free breakfast Free parking Outdoor pool Air-conditioned Laundry service Pet-friendly Restaurant Kitchen in all rooms Airport shuttle Fitness center,https://lh5.googleusercontent.com/p/AF1QipPoI6faE2JU17M7-a1uOBhcTBzLIgXb7104EZ4M=w426-h240-k-no,Denpasar Timur
169,"https://www.google.com/maps/place/Ninja+Suite+Villa/@-8.655401,115.1804932,14z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Timur,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd23f8fdbd2ddb3:0x22e6b985f2bf87c2!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.6378285!4d115.2502284!15sCixob3RlbCBpbiBEZW5wYXNhciBUaW11ciwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBB2xvZGdpbmfgAQA!16s%2Fg%2F11cjhyk5j1?hl=en&entry=ttu",Ninja Suite Villa,3-star hotel,4.1,"
Jl. Sekar Tunjung V, Kesiman Kertalangu, Kec. Denpasar Tim., Kota Denpasar, Bali 80237","
0821-4652-1136",Rp 322.316, Free Wi-Fi Free parking Pool Air-conditioned Fitness center,https://lh3.googleusercontent.com/gps-proxy/ALd4DhG-9vdS_NJNF7qoaXwQCxLV5XEe-NRF3gvGagOhhRS_pYWI1RA7rqwME62QgoxA_08whFP2rG5shX3hnN0SmjvyPmRbEjaJFIMlg2pI3KmJ1Xg5kZt2PL9WEqIks8SS8UzZG2lp56muTGH8WzHf660C_ocPKjO7cTEz3o-zysNHCQXWj47Y2HPj=w408-h272-k-no,Denpasar Timur
170,"https://www.google.com/maps/place/Aston+Denpasar+Hotel+%26+Convention+Center/@-8.655401,115.1804932,14z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Timur,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd2409b05b69a35:0xaa9f26310a950b49!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.6394985!4d115.2062645!15sCixob3RlbCBpbiBEZW5wYXNhciBUaW11ciwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F1vg0t0hh?hl=en&entry=ttu",Aston Denpasar Hotel & Convention Center,4-star hotel,4.3,"
Jl. Gatot Subroto Barat No.283, Pemecutan Kaja, Kec. Denpasar Utara, Kota Denpasar, Bali 80111","
(0361) 411999",Rp 454.043, Free Wi-Fi Free breakfast Free parking Accessible Outdoor pool Air-conditioned Laundry service Pet-friendly Room service Kid-friendly Restaurant Airport shuttle Spa Fitness center Smoke-free,https://lh5.googleusercontent.com/p/AF1QipN-ORGDIaZ06baCQV7k9rHpeeJhKAoBAfk3i5iW=w408-h271-k-no,Denpasar Timur
171,"https://www.google.com/maps/place/Four+Star+by+Trans+Hotel/@-8.655401,115.1804932,14z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Timur,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd241d6f609798d:0xabf81a31b8566cd1!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.6738003!4d115.2423278!15sCixob3RlbCBpbiBEZW5wYXNhciBUaW11ciwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F11h8xxnq73?hl=en&entry=ttu",Four Star by Trans Hotel,4-star hotel,4.5,"
Jl. Raya Puputan No.200, Renon, Denpasar Selatan, Kota Denpasar, Bali 80226","
(0361) 4743500",Rp 680.921, Free Wi-Fi Paid breakfast Free parking Outdoor pool Air-conditioned Laundry service Pet-friendly Room service Restaurant Airport shuttle Spa Fitness center Bar Smoke-free,https://lh5.googleusercontent.com/p/AF1QipM_mqgP2F5a__G-rWaKZlFXJWddz0YVr9XOvFRR=w408-h272-k-no,Denpasar Timur
172,"https://www.google.com/maps/place/Inna+Bali+Heritage+Hotel/@-8.655401,115.1804932,14z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Timur,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd2409ec8d9b4ed:0x2e6994e2499efce8!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.6547398!4d115.2166078!15sCixob3RlbCBpbiBEZW5wYXNhciBUaW11ciwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F1tpb8d92?hl=en&entry=ttu",Inna Bali Heritage Hotel,3-star hotel,4.3,"
Banjar Lelangon, Jl. Veteran No.3, Kota Denpasar, Bali 80232","
0813-3733-7088",Rp 265.520, Free Wi-Fi Free breakfast Free parking Outdoor pool Air-conditioned Laundry service Pet-friendly Room service Kid-friendly Restaurant Airport shuttle Fitness center,https://lh5.googleusercontent.com/p/AF1QipNx-vZZm9iGWkoNspkPulIS_Z79YWIzG9I63Hrx=w408-h269-k-no,Denpasar Timur
173,"https://www.google.com/maps/place/PRAJA+HOTEL+BALI/@-8.655401,115.1804932,14z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Timur,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd2405f00534485:0xbc6e125acc6a25c7!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.671279!4d115.239717!15sCixob3RlbCBpbiBEZW5wYXNhciBUaW11ciwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F1232kh_94?hl=en&entry=ttu",PRAJA HOTEL BALI,2-star hotel,4.2,"
Jl. Mohamad Yamin IV No.2A, Sumerta Kelod, Kec. Denpasar Tim., Kota Denpasar, Bali 80239","
(0361) 239481",Rp 376.314, Free Wi-Fi Breakfast Free parking Pool Air-conditioned Laundry service Pet-friendly Room service Kid-friendly Restaurant Airport shuttle Fitness center,https://lh5.googleusercontent.com/p/AF1QipPbMORK5uixYLiQ3psCI93OzVvWoYwsUqeDNTax=w408-h282-k-no,Denpasar Timur
174,"https://www.google.com/maps/place/Oranjje+Denpasar+Hotel/@-8.655401,115.1804932,14z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Timur,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd2409b05b69a35:0xd42bd58509e86542!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.6721109!4d115.2441614!15sCixob3RlbCBpbiBEZW5wYXNhciBUaW11ciwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F1td45225?hl=en&entry=ttu",Oranjje Denpasar Hotel,3-star hotel,3.7,"
Jl. Hayam Wuruk No.302, Sumerta Kelod, Kec. Denpasar Tim., Kota Denpasar, Bali 80239","
(0361) 238185",Rp 251.942, Free Wi-Fi Free breakfast Free parking Outdoor pool Air-conditioned Laundry service Business center Pet-friendly Room service Kid-friendly Restaurant Airport shuttle Fitness center Smoke-free,https://lh5.googleusercontent.com/p/AF1QipM64EOL2cIs0FQe9pjJ3TOaDKyUHb8bPRY5cppT=w408-h272-k-no,Denpasar Timur
175,"https://www.google.com/maps/place/Choice+Stay+Hotel+Denpasar/@-8.655401,115.1804932,14z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Timur,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd240c3587c04bf:0xfccdda1cce71f87e!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.6803018!4d115.2066447!15sCixob3RlbCBpbiBEZW5wYXNhciBUaW11ciwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F11b86h4c4l?hl=en&entry=ttu",Choice Stay Hotel Denpasar,3-star hotel,4.4,"
Jalan Pulau Kawe No. 40, Dauh Puri Klod, Denpasar Barat, Dauh Puri Kauh, Kec. Denpasar Bar., Kota Denpasar, Bali 80114","
(0361) 4722272",Rp 317.243, Free Wi-Fi Free breakfast,https://lh5.googleusercontent.com/p/AF1QipOg8GAMzOs43k7gvrCjvdDoZ05Z9br6i8V7GzRs=w408-h271-k-no,Denpasar Timur
176,"https://www.google.com/maps/place/ibis+Styles+Bali+Denpasar/@-8.655401,115.1804932,14z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Timur,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd23a2b84372ee9:0xdbdde46d112221e9!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.679195!4d115.205479!15sCixob3RlbCBpbiBEZW5wYXNhciBUaW11ciwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F1vp17bcs?hl=en&entry=ttu",ibis Styles Bali Denpasar,3-star hotel,4.2,"
Jl. Teuku Umar No.183, Dauh Puri Kauh, Kec. Denpasar Bar., Kota Denpasar, Bali 80114","
(0361) 228228",Rp 447.701, Free Wi-Fi Breakfast Free parking Accessible Pool Air-conditioned Laundry service Business center Pet-friendly Room service Kid-friendly Restaurant Airport shuttle Fitness center Bar Smoke-free,https://lh5.googleusercontent.com/p/AF1QipPsthS5sz_LBWd1QsXjLtfU2HDeQBgaQxeHPCmI=w408-h306-k-no,Denpasar Timur
177,"https://www.google.com/maps/place/Gria+Umasari/@-8.655401,115.1804932,14z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Timur,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd24041b197204f:0x20cf7a4e43b7a2b!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.668792!4d115.2563037!15sCixob3RlbCBpbiBEZW5wYXNhciBUaW11ciwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F11f4wv8dsv?hl=en&entry=ttu",Gria Umasari,3-star hotel,4.5,"
Jl. Bypass Ngurah Rai No.150, Sanur, Denpasar Selatan, Kota Denpasar, Bali 80227","
0812-3952-0852",Rp 392.727, Kid-friendly,https://lh5.googleusercontent.com/p/AF1QipPvMjfU09QSkcHdRTUue11ZVp_6nqSn1GXRungq=w408-h272-k-no,Denpasar Timur
178,"https://www.google.com/maps/place/Hotel+Puri+Ayu/@-8.655401,115.1804932,14z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Timur,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd240eb830e814b:0x4609a502ad7ca24b!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.668168!4d115.217615!15sCixob3RlbCBpbiBEZW5wYXNhciBUaW11ciwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F1tf4h9v1?hl=en&entry=ttu",Hotel Puri Ayu,3-star hotel,4.1,"
Jl. Jend. Sudirman No.14 A, Dauh Puri Klod, Kec. Denpasar Bar., Kota Denpasar, Bali 80113","
(0361) 228959",Rp 266.942, Free Wi-Fi Free breakfast,https://lh5.googleusercontent.com/p/AF1QipM0b91H0PJ1W_cDJXO0H9JhbvQcJzUxLpNJkLTL=w408-h271-k-no,Denpasar Timur
179,"https://www.google.com/maps/place/Tropical+Bali+Hotel/@-8.655401,115.1804932,14z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Timur,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd2406d58ff02ed:0xda5148fb0dc98f19!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.6564607!4d115.2592454!15sCixob3RlbCBpbiBEZW5wYXNhciBUaW11ciwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F11xrhf1pv?hl=en&entry=ttu",Tropical Bali Hotel,4-star hotel,4.7,"
Gg. Penyu Dewata III, Jl. Padang Galak No.2, Sanur, Kec. Denpasar Tim., Kota Denpasar, Bali 80228","
0823-4055-3652",Rp 727.273, Free Wi-Fi Free breakfast Free parking Outdoor pool Air-conditioned Laundry service Pet-friendly Kid-friendly Restaurant Airport shuttle Fitness center,https://lh5.googleusercontent.com/p/AF1QipM0qQK4hIxBxt3hqAUs7j-WQ6Ydob0wnaZfx1_V=w408-h271-k-no,Denpasar Timur
180,"https://www.google.com/maps/place/Cove+Ransha+Stay/@-8.6922919,115.1975204,14z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Timur,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd24173893feccb:0xba57f7bad9c11ab9!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.6922919!4d115.2356292!15sCixob3RlbCBpbiBEZW5wYXNhciBUaW11ciwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBEnByaXZhdGVfZ3Vlc3Rfcm9vbeABAA!16s%2Fg%2F11pfv3wbkm?hl=en&entry=ttu",Cove Ransha Stay,3-star hotel,4.5,"
Jl. Tukad Badung XVIII No.mor 38, Renon, Denpasar Selatan, Kota Denpasar, Bali 80226","
(021) 50996923",Rp 373.335, Free Wi-Fi Free parking Pool Air-conditioned Fitness center,https://lh5.googleusercontent.com/p/AF1QipNrq9RNuXnXhvvU6oyuUNfNv6WVhKTzMJR_8p1Z=w408-h272-k-no,Denpasar Timur
181,"https://www.google.com/maps/place/Urbanview+Hotel+Wayan+Mansion/@-8.6577815,115.1909907,14z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Timur,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd2408a5fe9fc2d:0x1837b2e2ba27010d!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.6665451!4d115.2355175!15sCixob3RlbCBpbiBEZW5wYXNhciBUaW11ciwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F1pp2t_0ry?hl=en&entry=ttu",Urbanview Hotel Wayan Mansion,1-star hotel,4.3,"
Jl. Dewi Madri I No.7, Panjer, Denpasar Selatan, Kota Denpasar, Bali 80361","
0851-0019-0886",Rp 275.618, Free Wi-Fi Free parking Pool Air-conditioned Laundry service Pet-friendly Kid-friendly Airport shuttle Fitness center,https://lh3.googleusercontent.com/gps-proxy/ALd4DhG7K7ZQyXRp945z3WPKxGKYX5Lw6JXXfp8srWisG45wbPijMAhpTpZPqvw8ZIInh_TILXZq2_P1yGtIylzrxDjycZVI9krR2xsr-aDUifF99QuOI5W3Q-OxZNZH4EVLA5DLo1A1unDzvMA8RizeGSzB3jMkvWDZQpTovNk1T2_7SeUtIeRONds=w408-h306-k-no,Denpasar Timur
182,"https://www.google.com/maps/place/Amaris+Hotel+Teuku+Umar/@-8.6577815,115.1909907,14z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Timur,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd240c531d90361:0xb3c50d7f3b25f35f!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.6809145!4d115.2029876!15sCixob3RlbCBpbiBEZW5wYXNhciBUaW11ciwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F11b67mv004?hl=en&entry=ttu",Amaris Hotel Teuku Umar,2-star hotel,4.2,"
Jl. Teuku Umar No.139, Dauh Puri Kauh, Kec. Denpasar Bar., Kota Denpasar, Bali 80113","
(0361) 9382020",Rp 343.688, Free Wi-Fi Breakfast Free parking Accessible Outdoor pool Air-conditioned Laundry service Pet-friendly Room service Kid-friendly Restaurant Fitness center,https://lh5.googleusercontent.com/p/AF1QipP5r0hf-FBZ_XoFhSGgsraUkqwISSTZhXXVE-0L=w408-h275-k-no,Denpasar Timur
183,"https://www.google.com/maps/place/RedDoorz+@+Bali+Kepundung+Denpasar/@-8.6577815,115.1909907,14z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Timur,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd2409da327948d:0x98593bcbf06396c1!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.6510981!4d115.2208493!15sCixob3RlbCBpbiBEZW5wYXNhciBUaW11ciwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F12hpzrfjn?hl=en&entry=ttu",RedDoorz @ Bali Kepundung Denpasar,2-star hotel,4.2,"
Jl. Kepundung No.62, Dangin Puri Kangin, Kec. Denpasar Utara, Kota Denpasar, Bali 80234","
(021) 80629666",Rp 182.315, Free Wi-Fi,https://lh5.googleusercontent.com/p/AF1QipMn63X77mLJWLV2Mow7PNjKa2Kobjs0EKEdYzrl=w408-h272-k-no,Denpasar Timur
184,"https://www.google.com/maps/place/Sanur+Agung+Hotel/@-8.6577815,115.1909907,14z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Timur,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd241beea57d065:0x33ca1ada418e9e40!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.6723895!4d115.2581926!15sCixob3RlbCBpbiBEZW5wYXNhciBUaW11ciwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F11q2ykd7lc?hl=en&entry=ttu",Sanur Agung Hotel,3-star hotel,3.7,"
Jl. Bypass Ngurah Rai No.174, Sanur, Denpasar Selatan, Kota Denpasar, Bali","
(0361) 288409",Rp 229.339, Free Wi-Fi Free parking Pool Air-conditioned Laundry service Beach access Restaurant Airport shuttle Fitness center,https://lh3.googleusercontent.com/gps-proxy/ALd4DhF2BWqERLD4Z-h0T7UlI3R-18JewvzkkH35YCyrmWtHfPHlKG-fV8FLahHVbP2or8kP9Y59En4rdgciZ6MfL7EbIcu45xcQMsmQOwYFN9sqf_zw1Fp5w8EnMRRjdSg4fbgJJolnOfYF9TOZ66-DbRFqZqz4--HtzQm6GgIgwsxUevK92125Q98q=w408-h300-k-no,Denpasar Timur
185,"https://www.google.com/maps/place/Mahatma+Residence/@-8.6577815,115.1909907,14z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Timur,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd2405f80e88a1b:0x13621ff62d8c77c9!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.6710021!4d115.2363487!15sCixob3RlbCBpbiBEZW5wYXNhciBUaW11ciwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F11b7xm2097?hl=en&entry=ttu",Mahatma Residence,3-star hotel,4.0,"
Jalan Raya Puputan, Gg. II B No.1, Panjer, Denpasar Selatan, Kota Denpasar, Bali 80239","
0881-0370-87084",Rp 242.758, Free Wi-Fi,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFhoxXa4XO9uiDiETs05n13YiGjZRrnEGNpdTrrGa4nEN_NEVLAO0luhUAhvjgu1JiX0jje5g51di3iSbYJ3c9_vrtJ4mjRpvwuMUDikvSIpDaD2kJPAtiAZfkdQgG3rgcHcXLtv0nyUB3aoJ6Fbsaa15tExFNZrA5DoVgHQV7tFslAjEgf8LR1=w408-h300-k-no,Denpasar Timur
186,"https://www.google.com/maps/place/Prime+Plaza+Hotel+Sanur+-+Bali/@-8.6577815,115.1909907,14z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Timur,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd240388228b557:0x1cabaee8368e0a4a!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.6759624!4d115.2601494!15sCixob3RlbCBpbiBEZW5wYXNhciBUaW11ciwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F11clttjfvf?hl=en&entry=ttu",Prime Plaza Hotel Sanur - Bali,4-star hotel,4.5,"
Jl. Hang Tuah No.46, Sanur Kaja, Denpasar Selatan, Kota Denpasar, Bali 80228","
(0361) 281781",Rp 540.837, Free Wi-Fi Breakfast Free parking Accessible Outdoor pool Air-conditioned Laundry service Business center Pet-friendly Beach access Room service Kid-friendly Restaurant Airport shuttle Hot tub Spa Fitness center,https://lh5.googleusercontent.com/p/AF1QipOzEyepiaFlJosmYdgBF29k8AzZqT5-VO32MRM7=w408-h272-k-no,Denpasar Timur
187,"https://www.google.com/maps/place/Prime+Plaza+Hotel+Sanur+-+Bali/@-8.6577815,115.1909907,14z/data=!4m18!1m6!2m5!1shotel+in+Denpasar+Timur,+Denpasar+City,+Bali!5m2!5m1!1s2024-05-31!6e3!3m10!1s0x2dd240388228b557:0x1cabaee8368e0a4a!5m3!1s2024-05-31!4m1!1i2!8m2!3d-8.6759624!4d115.2601494!15sCixob3RlbCBpbiBEZW5wYXNhciBUaW11ciwgRGVucGFzYXIgQ2l0eSwgQmFsaZIBBWhvdGVs4AEA!16s%2Fg%2F11clttjfvf?hl=en&entry=ttu",Bestah Coliving,3-star hotel,4.7,"
Jl. Tukad Yeh Sungi I, Renon, Denpasar Selatan, Kota Denpasar, Bali 80234","
0898-4596-969",Rp 365.480, Free Wi-Fi Breakfast Free parking Accessible Pool Air-conditioned Business center Pet-friendly Restaurant Airport shuttle Fitness center Smoke-free,https://lh3.googleusercontent.com/gps-proxy/ALd4DhE5PHemTxZ2K7EXYCFSHnhuMzB1LxUDXgrGBPpwsEBeLKB-PyMwpf3aH3AiJf-HF_RNzuJEZCzZnNkCHI6Aikad72P3671nfHqyyJ9R9ezsUzx9H1j2VgXvRp1jFnSLqnkQp_k6XYKzBAE5g9FDyZ3cQ7yjbRzYYVMxN148gQEWMfefZYGUOjw=w408-h272-k-no,Denpasar Timur
